book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2392,46777,46777,1460966,12,689867042,9780689867040.0,Holly Black,2002.0,Tithe: A Modern Faerie Tale,"Tithe (Modern Faerie Tales, #1)",eng,3.73,57326,60348,3156,2799,5604,15129,18101,18715,https://images.gr-assets.com/books/1342120818m/46777.jpg,https://images.gr-assets.com/books/1342120818s/46777.jpg
2399,43893,43893,1443364,47,765344300,9780765344300.0,Terry Goodkind,2003.0,"Naked Empire (Sword of Truth, #8)","Naked Empire (Sword of Truth, #8)",en-GB,3.82,39682,42066,548,1519,3639,9953,12891,14064,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2404,19549841,19549841,17375239,56,,,Rachel Hartman,2012.0,Seraphina,"Seraphina (Seraphina, #1)",eng,3.98,33510,59999,7002,1627,3021,11407,22754,21190,https://images.gr-assets.com/books/1387577872m/19549841.jpg,https://images.gr-assets.com/books/1387577872s/19549841.jpg
2407,2903736,2903736,2930878,18,441016383,9780441016390.0,Jim Butcher,2008.0,Princeps' Fury,"Princeps' Fury (Codex Alera, #5)",en-US,4.35,42827,46826,871,176,637,5199,17307,23507,https://images.gr-assets.com/books/1315082776m/2903736.jpg,https://images.gr-assets.com/books/1315082776s/2903736.jpg
2412,12341557,12341557,15678889,76,,,"Stephen King, Jae Lee",2012.0,The Wind Through the Keyhole,"The Wind Through the Keyhole (The Dark Tower, #4.5)",eng,4.14,35888,46620,4162,315,1269,7928,18952,18156,https://images.gr-assets.com/books/1328001524m/12341557.jpg,https://images.gr-assets.com/books/1328001524s/12341557.jpg
2416,66678,66678,282950,47,786939834,9780786939830.0,R.A. Salvatore,1990.0,Exile ,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",eng,4.24,37728,41383,674,177,1035,6489,14649,19033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2424,69136,69136,1164024,57,743298853,9780743298860.0,John Connolly,2006.0,The Book of Lost Things,The Book of Lost Things,eng,3.98,43086,50517,6441,780,2742,10409,19156,17430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2430,58077,58077,2027280,42,425212890,9780425212900.0,Charlaine Harris,2005.0,,"Grave Sight (Harper Connelly, #1)",eng,3.85,52215,55171,2250,1046,3440,14607,19717,16361,https://images.gr-assets.com/books/1328694483m/58077.jpg,https://images.gr-assets.com/books/1328694483s/58077.jpg
2448,6316821,6316821,6502096,20,044101769X,9780441017690.0,Jim Butcher,2008.0,First Lord's Fury,"First Lord's Fury (Codex Alera, #6)",eng,4.37,41816,45772,1261,167,723,5056,15763,24063,https://images.gr-assets.com/books/1327903582m/6316821.jpg,https://images.gr-assets.com/books/1327903582s/6316821.jpg
2452,64217,64217,968512,99,61020656,9780061020650.0,Terry Pratchett,1989.0,Pyramids,"Pyramids (Discworld, #7)",en-US,3.88,44710,52074,1275,282,2577,14505,20281,14429,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2453,149302,149302,144096,63,586064176,9780586064180.0,Raymond E. Feist,1985.0,Silverthorn,"Silverthorn (The Riftwar Saga, #3)",en-GB,4.06,42148,45820,591,271,1453,9587,18606,15903,https://images.gr-assets.com/books/1272603402m/149302.jpg,https://images.gr-assets.com/books/1272603402s/149302.jpg
2458,43887,43887,3028732,42,765344319,9780765344310.0,Terry Goodkind,2004.0,"Chainfire (Sword of Truth, #9)","Chainfire (Sword of Truth, #9)",en-US,3.95,38743,40856,564,1146,2726,8448,13118,15418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2461,604803,604803,1025414,45,765315238,9780765315240.0,Terry Goodkind,2007.0,"Confessor (Sword of Truth, #11)","Confessor (Sword of Truth, #11)",en-US,4.08,37862,40294,845,1115,2265,6850,12256,17808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2469,34529,34529,1185086,75,055215315X,9780552153160.0,Terry Pratchett,1992.0,Lords and Ladies,"Lords and Ladies (Discworld, #14; Witches #4)",eng,4.14,43980,50692,997,117,1132,9814,19985,19644,https://images.gr-assets.com/books/1469186110m/34529.jpg,https://images.gr-assets.com/books/1469186110s/34529.jpg
2470,62530,62530,819104,56,552152676,9780552152680.0,Terry Pratchett,2006.0,Thud!,"Thud! (Discworld, #34; City Watch #7)",eng,4.29,44496,49726,1256,139,785,6963,18468,23371,https://images.gr-assets.com/books/1320495268m/62530.jpg,https://images.gr-assets.com/books/1320495268s/62530.jpg
2471,28876,28876,726205,72,345481283,9780345481280.0,Naomi Novik,2006.0,His Majesty's Dragon,"His Majesty's Dragon (Temeraire, #1)",eng,4.05,48381,54314,4441,672,2238,10114,21932,19358,https://images.gr-assets.com/books/1376392909m/28876.jpg,https://images.gr-assets.com/books/1376392909s/28876.jpg
2485,11557,11557,2947187,33,671741039,9780671741040.0,Robert McCammon,1987.0,Swan Song,Swan Song,eng,4.28,38018,41722,2390,614,1445,5486,12216,21961,https://images.gr-assets.com/books/1445981000m/11557.jpg,https://images.gr-assets.com/books/1445981000s/11557.jpg
2486,22522805,22522805,41115424,32,030727103X,9780307271040.0,Kazuo Ishiguro,2015.0,The Buried Giant,The Buried Giant,eng,3.42,31271,38992,6044,1963,5493,12284,12871,6381,https://images.gr-assets.com/books/1451444392m/22522805.jpg,https://images.gr-assets.com/books/1451444392s/22522805.jpg
2487,68494,68494,3221410,63,345459407,9780345459400.0,China Miéville,2000.0,Perdido Street Station,"Perdido Street Station (Bas-Lag, #1)",eng,3.96,41058,46378,3853,1511,3067,8134,16603,17063,https://images.gr-assets.com/books/1393537963m/68494.jpg,https://images.gr-assets.com/books/1393537963s/68494.jpg
2489,2442,2442,929672,81,61020613,9780061020610.0,Terry Pratchett,1991.0,Witches Abroad,"Witches Abroad (Discworld, #12; Witches #3)",eng,4.2,47875,54661,1345,154,1181,9481,20682,23163,https://images.gr-assets.com/books/1403326937m/2442.jpg,https://images.gr-assets.com/books/1403326937s/2442.jpg
2491,117,117,3634575,86,441328008,9780441328000.0,Frank Herbert,1984.0,Heretics of Dune,Heretics of Dune (Dune Chronicles #5),eng,3.83,40415,43369,612,715,3037,11673,15212,12732,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2493,346087,346087,6614434,22,441015271,9780441015280.0,Jim Butcher,2007.0,Captain's Fury,"Captain's Fury (Codex Alera, #4)",eng,4.38,42769,46923,966,117,523,4802,17644,23837,https://images.gr-assets.com/books/1315083292m/346087.jpg,https://images.gr-assets.com/books/1315083292s/346087.jpg
2500,10552338,10552338,15458989,34,61977969,9780061977960.0,Neal Stephenson,2011.0,Reamde,Reamde,eng,3.96,34839,39957,4221,633,2116,8116,16451,12641,https://images.gr-assets.com/books/1305993115m/10552338.jpg,https://images.gr-assets.com/books/1305993115s/10552338.jpg
2501,34502,34502,1107935,74,057506689X,9780575066890.0,Terry Pratchett,1994.0,Soul Music,"Soul Music (Discworld, #16; Death, #3)",eng,4.02,43626,51279,1172,203,1892,12008,19757,17419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2509,17999892,25843420,24748164,41,,,A.G. Riddle,2013.0,The Atlantis Gene,"The Atlantis Gene (The Origin Mystery, #1)",eng,3.69,20626,40455,2909,1360,3530,10874,15087,9604,https://images.gr-assets.com/books/1385398066m/17999892.jpg,https://images.gr-assets.com/books/1385398066s/17999892.jpg
2513,10607,10607,1738813,104,034547063X,9780345470640.0,"Stephen King, Peter Straub",2001.0,Black House ,"Black House (The Talisman, #2)",eng,3.99,40734,44826,1227,722,2405,9632,15995,16072,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2514,15719,15719,2371238,42,785123113,9780785123120.0,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003.0,Marvel 1602,Marvel 1602,eng,3.93,43541,46190,1344,1074,2566,10389,16829,15332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2516,13330761,13330761,18538203,33,307959945,9780307959940.0,Peter Heller,2012.0,The Dog Stars,The Dog Stars,,3.9,33465,40825,5883,938,2258,8685,16876,12068,https://images.gr-assets.com/books/1388122817m/13330761.jpg,https://images.gr-assets.com/books/1388122817s/13330761.jpg
2518,133664,133664,6614430,33,441013406,9780441013400.0,Jim Butcher,2005.0,Academ's Fury,"Academ's Fury (Codex Alera, #2)",eng,4.27,43941,47672,1321,142,781,6265,19369,21115,https://images.gr-assets.com/books/1381026900m/133664.jpg,https://images.gr-assets.com/books/1381026900s/133664.jpg
2520,6443834,6443834,18525442,76,4103534222,9784103534230.0,"Haruki Murakami, 村上 春樹",2009.0,1Q84 Book 1 [Ichi-kyū-hachi-yon],"1Q84 BOOK 1 (1Q84, #1)",jpn,3.96,32323,36769,1280,1325,2014,6601,13628,13201,https://images.gr-assets.com/books/1329955413m/6443834.jpg,https://images.gr-assets.com/books/1329955413s/6443834.jpg
2536,70539,70539,615175,104,345413970,9780345413970.0,Arthur C. Clarke,1982.0,2010: Odyssey Two,"2010: Odyssey Two (Space Odyssey, #2)",eng,3.89,36907,40756,812,231,1756,10978,17282,10509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2549,30246,30246,1136422,35,515134457,9780515134450.0,Laurell K. Hamilton,1998.0,"Blue Moon (Anita Blake, Vampire Hunter, #8)","Blue Moon (Anita Blake, Vampire Hunter, #8)",en-US,4.04,52170,55094,909,760,2838,11599,17959,21938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2550,30242,30242,2534676,45,515134473,9780515134480.0,Laurell K. Hamilton,1998.0,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)","Burnt Offerings (Anita Blake, Vampire Hunter, #7)",en-US,4.07,53980,57065,887,585,2597,11971,19204,22708,https://images.gr-assets.com/books/1289528358m/30242.jpg,https://images.gr-assets.com/books/1289528358s/30242.jpg
2552,9597,9597,1005005,91,385333781,9780385333790.0,Kurt Vonnegut Jr.,1952.0,Player Piano,Player Piano,eng,3.85,34362,36724,1365,280,1863,10065,15319,9197,https://images.gr-assets.com/books/1488041609m/9597.jpg,https://images.gr-assets.com/books/1488041609s/9597.jpg
2553,10155,10155,1098725,727,812967259,9780812967260.0,Arthur Conan Doyle,1912.0,The Lost World ,"The Lost World (Professor Challenger, #1)",,3.92,39169,44585,1440,375,1987,11879,17079,13265,https://images.gr-assets.com/books/1320504012m/10155.jpg,https://images.gr-assets.com/books/1320504012s/10155.jpg
2554,34511,34511,2073281,58,,,Terry Pratchett,2003.0,Monstrous Regiment,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",eng,4.18,38851,48251,1286,270,1529,8216,17450,20786,https://images.gr-assets.com/books/1375908503m/34511.jpg,https://images.gr-assets.com/books/1375908503s/34511.jpg
2555,60931,60931,1049657,40,807083690,9780807083700.0,Octavia E. Butler,1979.0,Kindred,Kindred,eng,4.18,43332,47766,5809,437,1577,7155,18225,20372,https://images.gr-assets.com/books/1339423248m/60931.jpg,https://images.gr-assets.com/books/1339423248s/60931.jpg
2564,8647,8647,4088,34,1841492051,9781841492060.0,Orson Scott Card,2005.0,Shadow of the Giant,"Shadow of the Giant (Ender's Shadow, #4)",eng,3.98,37479,41690,885,372,1795,9330,16805,13388,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2569,40395,40395,1129624,558,143104888,9780143104890.0,"Edgar Rice Burroughs, John Seelye",1912.0,A Princess of Mars,"A Princess of Mars (Barsoom, #1)",en-GB,3.8,34536,42872,2994,848,2797,12057,15670,11500,https://images.gr-assets.com/books/1332272118m/40395.jpg,https://images.gr-assets.com/books/1332272118s/40395.jpg
2570,17262203,17262203,17613051,44,385528787,9780385528790.0,Margaret Atwood,2013.0,MaddAddam,"MaddAddam (MaddAddam, #3)",eng,3.98,33861,41975,4289,391,1819,9039,17713,13013,https://images.gr-assets.com/books/1366394020m/17262203.jpg,https://images.gr-assets.com/books/1366394020s/17262203.jpg
2604,119091,119091,2926089,61,679436545,9780679436550.0,"Anne Rice, Tim Curry",1994.0,Taltos,"Taltos (Lives of the Mayfair Witches, #3)",,3.78,40915,44430,589,1122,3857,12039,13982,13430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2605,190361,190361,2477403,32,,9780515134510.0,Laurell K. Hamilton,2000.0,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)","Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",eng,4.08,51571,54248,1303,938,2960,10342,16741,23267,https://images.gr-assets.com/books/1327139907m/190361.jpg,https://images.gr-assets.com/books/1327139907s/190361.jpg
2606,9268487,9268487,14150105,33,345503821,9780345503820.0,Peter V. Brett,2013.0,The Daylight War,"The Daylight War (Demon Cycle, #3)",eng,4.23,34419,39164,1816,371,1163,5360,14433,17837,https://images.gr-assets.com/books/1360777092m/9268487.jpg,https://images.gr-assets.com/books/1360777092s/9268487.jpg
2608,13830,13830,1123089,48,689878583,9780689878590.0,Tamora Pierce,1986.0,The Woman Who Rides Like a Man,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",en-US,4.2,53413,57255,1144,439,1616,9814,19397,25989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2609,8680417,9317452,13552476,52,034552425X,9780345524260.0,Ben Aaronovitch,2011.0,Rivers of London,"Midnight Riot (Peter Grant, #1)",eng,3.92,21519,48677,5298,838,2411,10496,20808,14124,https://images.gr-assets.com/books/1389055317m/8680417.jpg,https://images.gr-assets.com/books/1389055317s/8680417.jpg
2611,34501,34501,2889659,73,055255264X,9780552552650.0,Terry Pratchett,2004.0,A Hat Full of Sky,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",eng,4.29,43460,49173,1400,232,960,6673,17623,23685,https://images.gr-assets.com/books/1319037274m/34501.jpg,https://images.gr-assets.com/books/1319037274s/34501.jpg
2614,8087906,8087906,10974973,20,1841497975,9781841497980.0,Patricia Briggs,2011.0,River Marked,"River Marked (Mercy Thompson, #6)",en-GB,4.26,52220,62360,3174,243,1303,8992,23173,28649,https://images.gr-assets.com/books/1305738320m/8087906.jpg,https://images.gr-assets.com/books/1305738320s/8087906.jpg
2616,22320,22320,2455062,48,425198685,9780425198680.0,William Gibson,2003.0,Pattern Recognition,"Pattern Recognition (Blue Ant, #1)",eng,3.86,34917,37818,1851,581,2188,9491,15252,10306,https://images.gr-assets.com/books/1288326931m/22320.jpg,https://images.gr-assets.com/books/1288326931s/22320.jpg
2619,355916,355916,3192037,63,60577371,9780060577380.0,"Angie Sage, Mark Zug",2007.0,Physik,"Physik (Septimus Heap, #3)",en-US,3.99,42838,44757,1106,615,2177,10244,15801,15920,https://images.gr-assets.com/books/1398052658m/355916.jpg,https://images.gr-assets.com/books/1398052658s/355916.jpg
2623,13836,13836,1171314,42,1416903437,9781416903440.0,Tamora Pierce,1992.0,"Wild Magic (Immortals, #1)","Wild Magic (Immortals, #1)",en-US,4.32,52165,56178,1473,305,1163,7675,17873,29162,https://images.gr-assets.com/books/1166573613m/13836.jpg,https://images.gr-assets.com/books/1166573613s/13836.jpg
2624,30013,30013,1128436,95,,,Isaac Asimov,1988.0,Prelude to Foundation,Prelude to Foundation,eng,4.05,40342,45586,1048,330,1770,9695,17406,16385,https://images.gr-assets.com/books/1335782474m/30013.jpg,https://images.gr-assets.com/books/1335782474s/30013.jpg
2631,29394,29394,6614461,27,441014348,9780441014350.0,Jim Butcher,2006.0,Cursor's Fury,"Cursor's Fury (Codex Alera, #3)",eng,4.36,41344,45918,1126,130,537,4858,17448,22945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2632,334176,334176,3349153,44,449912558,9780449912550.0,Mary Doria Russell,1996.0,The Sparrow,"The Sparrow (The Sparrow, #1)",eng,4.17,40781,43902,5540,1005,2008,5868,14511,20510,https://images.gr-assets.com/books/1230829367m/334176.jpg,https://images.gr-assets.com/books/1230829367s/334176.jpg
2634,20727654,20727654,40051132,20,1477823832,9781477823840.0,Charlie N. Holmberg,2014.0,The Paper Magician,"The Paper Magician (The Paper Magician Trilogy, #1)",eng,3.63,25934,41333,4844,1057,4070,12691,14867,8648,https://images.gr-assets.com/books/1405618531m/20727654.jpg,https://images.gr-assets.com/books/1405618531s/20727654.jpg
2640,216442,216442,463790,54,553560719,9780553560720.0,Timothy Zahn,1992.0,Star Wars: Dark Force Rising,Dark Force Rising,en-US,4.14,37197,39976,806,179,1088,7368,15725,15616,https://images.gr-assets.com/books/1451092000m/216442.jpg,https://images.gr-assets.com/books/1451092000s/216442.jpg
2642,183656,183656,3155307,29,60575808,9780060575810.0,Gail Carson Levine,2001.0,The Two Princesses of Bamarre,The Two Princesses of Bamarre,eng,4.02,55218,57531,2091,734,2728,12869,19278,21922,https://images.gr-assets.com/books/1442734248m/183656.jpg,https://images.gr-assets.com/books/1442734248s/183656.jpg
2645,43884,43884,6745547,46,765305240,9780765305240.0,Terry Goodkind,2006.0,"Phantom (Sword of Truth, #10)","Phantom (Sword of Truth, #10)",,3.99,35131,37945,481,981,2280,7627,12488,14569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2646,29582,29582,532290,96,553587579,9780553587580.0,Isaac Asimov,1986.0,Foundation and Earth,Foundation and Earth (Foundation #5),eng,4.02,39003,42930,848,419,1929,9075,16412,15095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2654,66695,66695,231584,46,1560760478,9781560760470.0,R.A. Salvatore,1990.0,Sojourn (Dark Elf #3),"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",eng,4.23,38242,42248,572,269,1177,6763,14574,19465,https://images.gr-assets.com/books/1322861953m/66695.jpg,https://images.gr-assets.com/books/1322861953s/66695.jpg
